municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;08:00:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;08:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;08:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;08:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;08:40:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;08:50:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;09:10:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;09:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;09:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;09:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;09:50:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;10:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;10:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;10:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;10:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;10:50:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;11:00:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;11:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;13/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;14/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;09:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;09:20:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;09:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;15/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;06:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;06:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;06:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;06:40:00.0;0,6
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;06:50:00.0;0,6
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;07:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;07:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;07:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;07:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;07:50:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;08:00:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;08:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;16/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;17/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;18/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;19/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;20/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;03:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;03:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;03:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;03:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;03:50:00.0;1,6
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;04:00:00.0;0,4
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;04:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;06:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;06:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;06:30:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;06:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;07:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;07:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;07:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;07:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;07:50:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;10:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;10:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;10:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;10:40:00.0;0,4
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;10:50:00.0;0,6
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;11:00:00.0;0,4
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;11:10:00.0;0,4
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;11:20:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;11:30:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;11:40:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;11:50:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;12:00:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;12:10:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;12:20:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;12:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;12:40:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;12:50:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;13:00:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;13:10:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;13:20:00.0;0,2
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;13:30:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;13:40:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;21/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;05:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;06:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;07:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;08:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;09:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;10:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;11:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;12:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;13:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;14:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;15:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;16:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;17:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;18:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;19:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;20:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;21:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;22:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;22/08/2015;23:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;23/08/2015;00:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;23/08/2015;01:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;23/08/2015;02:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;23/08/2015;03:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;23/08/2015;04:00:00.0;0
CABEDELO;250320901A;PB;Centro;-6,973;-34,836;23/08/2015;05:00:00.0;0
